team_safe,team,combo_ids,combo_names,appearances,wins,win_rate,mid_detected_count,sample_matches
Tundra Esports,Tundra Esports,49|80|114,49|80|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,49|80|131,49|80|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,49|86|102,49|86|102,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|86|120,49|86|120,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|86|123,49|86|123,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|86|138,49|86|138,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|86|94,49|86|94,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|86|98,49|86|98,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|94|102,49|94|102,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|94|120,49|94|120,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|94|123,49|94|123,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|94|138,49|94|138,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|94|98,49|94|98,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|98|102,49|98|102,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|98|120,49|98|120,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|98|123,49|98|123,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,49|98|138,49|98|138,1,0,0.000,0,8515655427
Tundra Esports,Tundra Esports,51|104|128,51|104|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|104|137,51|104|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|128|137,51|128|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|104,51|63|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|128,51|63|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|137,51|63|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|65,51|63|65,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|74,51|63|74,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|63|98,51|63|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|65|104,51|65|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|65|128,51|65|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|65|137,51|65|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|65|74,51|65|74,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|65|98,51|65|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|74|104,51|74|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|74|128,51|74|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|74|137,51|74|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|74|98,51|74|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|98|104,51|98|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|98|128,51|98|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,51|98|137,51|98|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,55|100|120,55|100|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|100|123,55|100|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|100|128,55|100|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|120|123,55|120|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|120|128,55|120|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|120|131,55|120|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|123|128,55|123|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|58|100,55|58|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|58|123,55|58|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|58|128,55|58|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|58|131,55|58|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|58|65,55|58|65,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|58|69,55|58|69,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|58|70,55|58|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|63|100,55|63|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|63|123,55|63|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|63|128,55|63|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|63|131,55|63|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|63|65,55|63|65,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|63|69,55|63|69,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|63|70,55|63|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|65|100,55|65|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|65|120,55|65|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|65|123,55|65|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|65|128,55|65|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|65|70,55|65|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|69|120,55|69|120,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|69|131,55|69|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,55|70|100,55|70|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|70|120,55|70|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|70|123,55|70|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,55|70|128,55|70|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|100|120,58|100|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|100|123,58|100|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|100|128,58|100|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|102|114,58|102|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|102|131,58|102|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|114|131,58|114|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|120|123,58|120|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|120|128,58|120|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|120|131,58|120|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,58|123|128,58|123|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|63|100,58|63|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|63|123,58|63|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|63|128,58|63|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|63|131,58|63|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,58|63|65,58|63|65,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|63|69,58|63|69,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,58|63|70,58|63|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|65|100,58|65|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|65|120,58|65|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|65|128,58|65|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|65|70,58|65|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|66|102,58|66|102,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|114,58|66|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|131,58|66|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|69,58|66|69,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|71,58|66|71,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|77,58|66|77,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|66|80,58|66|80,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|69|102,58|69|102,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|69|114,58|69|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|69|120,58|69|120,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,58|69|71,58|69|71,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|69|77,58|69|77,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|69|80,58|69|80,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|70|100,58|70|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|70|120,58|70|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|70|123,58|70|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|70|128,58|70|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,58|71|102,58|71|102,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|71|114,58|71|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|71|131,58|71|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|71|77,58|71|77,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|71|80,58|71|80,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|77|102,58|77|102,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|77|114,58|77|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|77|131,58|77|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|77|80,58|77|80,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|80|102,58|80|102,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|80|114,58|80|114,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,58|80|131,58|80|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,62|120|145,62|120|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|64|145,62|64|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|64|65,62|64|65,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|64|69,62|64|69,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|64|70,62|64|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|64|72,62|64|72,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|64|79,62|64|79,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|64|98,62|64|98,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|64|99,62|64|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|65|120,62|65|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|65|69,62|65|69,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|65|70,62|65|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|69|120,62|69|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|69|70,62|69|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|70|120,62|70|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,62|72|120,62|72|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|72|145,62|72|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|72|79,62|72|79,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|72|98,62|72|98,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|72|99,62|72|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|79|120,62|79|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|79|145,62|79|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|79|98,62|79|98,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|79|99,62|79|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|98|120,62|98|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|98|145,62|98|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|98|99,62|98|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|99|120,62|99|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,62|99|145,62|99|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,63|100|101,63|100|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|100|102,63|100|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|100|114,63|100|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|100|123,63|100|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|100|128,63|100|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|100|129,63|100|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|101|102,63|101|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|101|114,63|101|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|101|120,63|101|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|101|129,63|101|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|102|114,63|102|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|102|120,63|102|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|102|129,63|102|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|104|128,63|104|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|104|137,63|104|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|114|120,63|114|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|114|129,63|114|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|120|123,63|120|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|120|128,63|120|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|120|129,63|120|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|120|131,63|120|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,63|123|128,63|123|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|128|137,63|128|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|129|137,63|129|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|129|145,63|129|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|137|145,63|137|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|129,63|64|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|137,63|64|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|145,63|64|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|66,63|64|66,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|71,63|64|71,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|64|98,63|64|98,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|65|101,63|65|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|65|102,63|65|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|65|104,63|65|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|65|114,63|65|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|65|123,63|65|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|65|129,63|65|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|65|137,63|65|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|65|66,63|65|66,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|65|70,63|65|70,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|65|74,63|65|74,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|65|98,63|65|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|66|100,63|66|100,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|66|101,63|66|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|66|102,63|66|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|66|114,63|66|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|66|120,63|66|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,63|66|137,63|66|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|66|145,63|66|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|66|71,63|66|71,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|66|98,63|66|98,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|69|120,63|69|120,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,63|69|131,63|69|131,1,0,0.000,0,8446684731
Tundra Esports,Tundra Esports,63|70|100,63|70|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|70|120,63|70|120,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|70|123,63|70|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|70|128,63|70|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,63|71|129,63|71|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|71|137,63|71|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|71|145,63|71|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|71|98,63|71|98,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|74|104,63|74|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|74|128,63|74|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|74|137,63|74|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|74|98,63|74|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|98|104,63|98|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|98|128,63|98|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,63|98|129,63|98|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,63|98|145,63|98|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|120|145,64|120|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|129|137,64|129|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|129|145,64|129|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|137|145,64|137|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|65|120,64|65|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|65|69,64|65|69,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|65|70,64|65|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|66|129,64|66|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|66|137,64|66|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|66|145,64|66|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|66|71,64|66|71,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|66|98,64|66|98,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|69|120,64|69|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|69|70,64|69|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|70|120,64|70|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,64|71|129,64|71|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|71|137,64|71|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|71|145,64|71|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|71|98,64|71|98,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|72|120,64|72|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|72|145,64|72|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|72|79,64|72|79,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|72|98,64|72|98,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|72|99,64|72|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|79|120,64|79|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|79|123,64|79|123,1,0,0.000,0,8579245952
Tundra Esports,Tundra Esports,64|79|145,64|79|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|79|98,64|79|98,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|79|99,64|79|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|98|120,64|98|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|98|129,64|98|129,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|98|137,64|98|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,64|98|99,64|98|99,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|99|120,64|99|120,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,64|99|145,64|99|145,1,0,0.000,0,8536499892
Tundra Esports,Tundra Esports,65|100|101,65|100|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|100|102,65|100|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|100|114,65|100|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|100|123,65|100|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|100|128,65|100|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|100|129,65|100|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|101|102,65|101|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|101|114,65|101|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|101|120,65|101|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|101|129,65|101|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|102|114,65|102|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|102|120,65|102|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|102|129,65|102|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|104|128,65|104|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|104|137,65|104|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|114|120,65|114|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|114|129,65|114|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|120|123,65|120|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|120|128,65|120|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|120|129,65|120|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|123|128,65|123|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|128|137,65|128|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|66|100,65|66|100,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|66|101,65|66|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|66|102,65|66|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|66|114,65|66|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|66|120,65|66|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|66|129,65|66|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,65|69|120,65|69|120,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,65|69|70,65|69|70,1,0,0.000,0,8549890849
Tundra Esports,Tundra Esports,65|70|100,65|70|100,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|70|123,65|70|123,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|70|128,65|70|128,1,0,0.000,0,8446788561
Tundra Esports,Tundra Esports,65|74|104,65|74|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|74|128,65|74|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|74|137,65|74|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|74|98,65|74|98,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|98|104,65|98|104,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|98|128,65|98|128,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,65|98|137,65|98|137,1,0,0.000,0,8549982041
Tundra Esports,Tundra Esports,66|100|101,66|100|101,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|100|120,66|100|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|100|128,66|100|128,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|100|129,66|100|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|100|137,66|100|137,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|101|102,66|101|102,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|101|114,66|101|114,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|101|120,66|101|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|101|129,66|101|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|102|120,66|102|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|102|128,66|102|128,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|102|129,66|102|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|102|131,66|102|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,66|102|137,66|102|137,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|114|120,66|114|120,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|114|128,66|114|128,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|114|129,66|114|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|114|131,66|114|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,66|114|137,66|114|137,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|120|129,66|120|129,1,0,0.000,0,8536705879
Tundra Esports,Tundra Esports,66|128|137,66|128|137,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|129|137,66|129|137,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,66|129|145,66|129|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,66|137|145,66|137|145,1,0,0.000,0,8536597199
Tundra Esports,Tundra Esports,66|69|100,66|69|100,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|69|128,66|69|128,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|69|131,66|69|131,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,66|69|137,66|69|137,1,0,0.000,0,8446587536
Tundra Esports,Tundra Esports,66|69|71,66|69|71,1,0,0.000,0,8550072085
Tundra Esports,Tundra Esports,66|69|77,66|69|77,1,0,0.000,0,8550072085
